,Unnamed: 0,video_id,start,end,text,video_link,vid_path
2890,2890,jR_m23OHPWU.en,00:48:17.100,00:48:22.170, say guys tip of adoption i'm sad we don't have to wait for the,https://www.youtube.com/watch?v=jR_m23OHPWU.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/jR_m23OHPWU.en.vtt
2896,2896,jR_m23OHPWU.en,00:48:47.880,00:48:52.860, I wanted to ask for something that the adoption agenda was not tightened with this,https://www.youtube.com/watch?v=jR_m23OHPWU.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/jR_m23OHPWU.en.vtt
2897,2897,jR_m23OHPWU.en,00:48:52.860,00:48:59.070, absurd story of this woman who used to tell the child about the adoption agenda,https://www.youtube.com/watch?v=jR_m23OHPWU.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/jR_m23OHPWU.en.vtt
2898,2898,jR_m23OHPWU.en,00:48:59.070,00:49:04.620, can be affected we will continue adopting in Brazil we will continue,https://www.youtube.com/watch?v=jR_m23OHPWU.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/jR_m23OHPWU.en.vtt
2899,2899,jR_m23OHPWU.en,00:49:04.620,00:49:09.210, putting adoption of our heart we are all very sad and I speak,https://www.youtube.com/watch?v=jR_m23OHPWU.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/jR_m23OHPWU.en.vtt
2938,2938,SEFkWHg7MZ0.en,00:02:17.269,00:02:22.519," Supported by Brazilian legislation, among them the total and permanent exemption of",https://www.youtube.com/watch?v=SEFkWHg7MZ0.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/SEFkWHg7MZ0.en.vtt
2946,2946,SEFkWHg7MZ0.en,00:03:00.030,00:03:06.060, and for publication a Provisional Measure dealing with exceptional measures for,https://www.youtube.com/watch?v=SEFkWHg7MZ0.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/SEFkWHg7MZ0.en.vtt
2981,2981,30-PWqKdiWg.en,00:03:01.859,00:03:08.609, just accusing me there i am tempted against life,https://www.youtube.com/watch?v=30-PWqKdiWg.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/30-PWqKdiWg.en.vtt
3039,3039,30-PWqKdiWg.en,00:08:55.360,00:08:59.930, communism pac a great loot this interaction of the agribusiness scripts,https://www.youtube.com/watch?v=30-PWqKdiWg.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/30-PWqKdiWg.en.vtt
3134,3134,30-PWqKdiWg.en,00:19:04.070,00:19:09.560, interrupts a sale also means it is not a reference phrase by the,https://www.youtube.com/watch?v=30-PWqKdiWg.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/30-PWqKdiWg.en.vtt
3185,3185,30-PWqKdiWg.en,00:24:35.820,00:24:40.610, fundamental for the resumption of economic growth the development,https://www.youtube.com/watch?v=30-PWqKdiWg.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/30-PWqKdiWg.en.vtt
3193,3193,30-PWqKdiWg.en,00:25:23.140,00:25:27.190, do you like to pay even more fine this step and the ball egypt which is in favor,https://www.youtube.com/watch?v=30-PWqKdiWg.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/30-PWqKdiWg.en.vtt
3211,3211,8lAvn0SND8k.en,00:00:57.370,00:01:05.050, years is fine so it was approved up to 50 10 high quality 50 until september up to 75,https://www.youtube.com/watch?v=8lAvn0SND8k.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/8lAvn0SND8k.en.vtt
3285,3285,8lAvn0SND8k.en,00:07:37.419,00:07:42.939, more things we want a health inspection and it was not accepted,https://www.youtube.com/watch?v=8lAvn0SND8k.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/8lAvn0SND8k.en.vtt
3316,3316,soqllowxCag.en,00:00:39.090,00:00:44.670, President Lula thought everything paid for everything and corruption was the issue here and,https://www.youtube.com/watch?v=soqllowxCag.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/soqllowxCag.en.vtt
3318,3318,soqllowxCag.en,00:00:47.100,00:00:51.360, me more than us perceptive profound admiration for this state here,https://www.youtube.com/watch?v=soqllowxCag.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/soqllowxCag.en.vtt
3327,3327,soqllowxCag.en,00:01:30.590,00:01:35.670, exceptional acceptance was born we were treated very well in my,https://www.youtube.com/watch?v=soqllowxCag.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/soqllowxCag.en.vtt
3348,3348,soqllowxCag.en,00:03:20.130,00:03:24.270, the 2% american rate to enter the brazilian is 25 most skeptical são paulo,https://www.youtube.com/watch?v=soqllowxCag.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/soqllowxCag.en.vtt
3398,3398,soqllowxCag.en,00:07:17.230,00:07:22.060, immediate superior that he follow chain of command he thinks he can win the,https://www.youtube.com/watch?v=soqllowxCag.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/soqllowxCag.en.vtt
3401,3401,soqllowxCag.en,00:07:31.050,00:07:35.110, misconceptions that can happen we are human beings can happen there is no,https://www.youtube.com/watch?v=soqllowxCag.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/soqllowxCag.en.vtt
3414,3414,soqllowxCag.en,00:08:26.740,00:08:29.560, it fills us with pride because I'm still the captain of the army,https://www.youtube.com/watch?v=soqllowxCag.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/soqllowxCag.en.vtt
3553,3553,mARMBWEwY2A.en,00:06:15.929,00:06:20.009, fighting organized crime fighting corruption and laundering,https://www.youtube.com/watch?v=mARMBWEwY2A.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/mARMBWEwY2A.en.vtt
3589,3589,mARMBWEwY2A.en,00:09:19.509,00:09:24.850, woman accepted and then the forgiveness of the rhyme manages to get into a physical fight with,https://www.youtube.com/watch?v=mARMBWEwY2A.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/mARMBWEwY2A.en.vtt
3608,3608,mARMBWEwY2A.en,00:10:55.810,00:11:00.850, the prediction of the second instance options the jury's court execution and has a,https://www.youtube.com/watch?v=mARMBWEwY2A.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/mARMBWEwY2A.en.vtt
3668,3668,mARMBWEwY2A.en,00:15:42.379,00:15:48.350, globe here of my god is the Tuesday the chainsaw captain,https://www.youtube.com/watch?v=mARMBWEwY2A.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/mARMBWEwY2A.en.vtt
3669,3669,mARMBWEwY2A.en,00:15:48.350,00:15:53.240, (Laughter) I'm with the captain. Serra is the,https://www.youtube.com/watch?v=mARMBWEwY2A.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/mARMBWEwY2A.en.vtt
3694,3694,mARMBWEwY2A.en,00:18:03.260,00:18:07.399, without the captain put on saw today is the american course that killed indian vote,https://www.youtube.com/watch?v=mARMBWEwY2A.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/mARMBWEwY2A.en.vtt
3696,3696,mARMBWEwY2A.en,00:18:12.049,00:18:16.610, in general the course has the captain has returned to now now here you can see no one has,https://www.youtube.com/watch?v=mARMBWEwY2A.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/mARMBWEwY2A.en.vtt
3715,3715,mARMBWEwY2A.en,00:19:59.290,00:20:04.750, so count on hope that on the cover of the globe tomorrow I’m no longer the captain,https://www.youtube.com/watch?v=mARMBWEwY2A.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/mARMBWEwY2A.en.vtt
3716,3716,mARMBWEwY2A.en,00:20:04.750,00:20:08.740, chainsaw made the captain is preserving the environment and the value,https://www.youtube.com/watch?v=mARMBWEwY2A.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/mARMBWEwY2A.en.vtt
3717,3717,mARMBWEwY2A.en,00:20:08.740,00:20:12.130, economic think the newspaper o Globo the gang wanted to tighten the siege with this,https://www.youtube.com/watch?v=mARMBWEwY2A.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/mARMBWEwY2A.en.vtt
3718,3718,mARMBWEwY2A.en,00:20:12.130,00:20:16.000, nickname la in bed already defended there in the senate he captain put saw,https://www.youtube.com/watch?v=mARMBWEwY2A.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/mARMBWEwY2A.en.vtt
3723,3723,mARMBWEwY2A.en,00:20:37.780,00:20:41.380, with all the media is that the media is also supportive and I'm sure that young people,https://www.youtube.com/watch?v=mARMBWEwY2A.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/mARMBWEwY2A.en.vtt
3749,3749,mARMBWEwY2A.en,00:22:53.350,00:22:58.140," the pt was in power for three years, it says that",https://www.youtube.com/watch?v=mARMBWEwY2A.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/mARMBWEwY2A.en.vtt
3832,3832,mARMBWEwY2A.en,00:30:06.290,00:30:12.210, and radio consumption than Brazil when we are the fourth country in the world ahead,https://www.youtube.com/watch?v=mARMBWEwY2A.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/mARMBWEwY2A.en.vtt
4026,4026,mARMBWEwY2A.en,00:47:22.720,00:47:27.910, then come the governments of the special pt but it started back there with collor fhc it was,https://www.youtube.com/watch?v=mARMBWEwY2A.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/mARMBWEwY2A.en.vtt
4034,4034,mARMBWEwY2A.en,00:48:00.520,00:48:05.080," the pt is an expert in this, he commented to the Cuban family that it was said that",https://www.youtube.com/watch?v=mARMBWEwY2A.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/mARMBWEwY2A.en.vtt
4068,4068,mARMBWEwY2A.en,00:50:55.770,00:51:00.869, the pt dodô that came all week claimed 0 including it was fine,https://www.youtube.com/watch?v=mARMBWEwY2A.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/mARMBWEwY2A.en.vtt
4208,4208,jQYrG9zzNoc.en,00:06:04.099,00:06:09.469, excerpt from the video that started there with the newspaper clarín is concluding,https://www.youtube.com/watch?v=jQYrG9zzNoc.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/jQYrG9zzNoc.en.vtt
4209,4209,jQYrG9zzNoc.en,00:06:09.469,00:06:13.430, your cast the captain to reposition because it sure look as old as,https://www.youtube.com/watch?v=jQYrG9zzNoc.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/jQYrG9zzNoc.en.vtt
4229,4229,jQYrG9zzNoc.en,00:07:54.810,00:08:01.920, guimarães any general interest fernando maia kept on gluing colleague,https://www.youtube.com/watch?v=jQYrG9zzNoc.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/jQYrG9zzNoc.en.vtt
4240,4240,jQYrG9zzNoc.en,00:08:58.330,00:09:05.520, the president for fear of shame spoke said 90 thousand euros the work is from the pt,https://www.youtube.com/watch?v=jQYrG9zzNoc.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/jQYrG9zzNoc.en.vtt
4246,4246,jQYrG9zzNoc.en,00:10:24.480,00:10:29.670, voted in a congress session in an empty session and it is usually not the time,https://www.youtube.com/watch?v=jQYrG9zzNoc.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/jQYrG9zzNoc.en.vtt
4293,4293,jQYrG9zzNoc.en,00:14:44.030,00:14:48.160, can't accept it's not all there I think it was creating a,https://www.youtube.com/watch?v=jQYrG9zzNoc.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/jQYrG9zzNoc.en.vtt
4304,4304,jQYrG9zzNoc.en,00:15:37.459,00:15:41.509, its not I have can act the captain of the army which is actually the people who,https://www.youtube.com/watch?v=jQYrG9zzNoc.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/jQYrG9zzNoc.en.vtt
4306,4306,jQYrG9zzNoc.en,00:15:47.420,00:15:54.500, buy the conditions and the pt sp government took ours over that he saw,https://www.youtube.com/watch?v=jQYrG9zzNoc.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/jQYrG9zzNoc.en.vtt
4316,4316,jQYrG9zzNoc.en,00:16:46.300,00:16:55.090, pt psol and being arrested and that's all the time it's work counts the right to,https://www.youtube.com/watch?v=jQYrG9zzNoc.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/jQYrG9zzNoc.en.vtt
4401,4401,NgHTsoMMBxk.en,00:03:52.280,00:03:56.540, July next year - symptoms of 110 billion reais,https://www.youtube.com/watch?v=NgHTsoMMBxk.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/NgHTsoMMBxk.en.vtt
4424,4424,NgHTsoMMBxk.en,00:05:56.860,00:06:00.460, captain first thank you for participating in the first hour of the year and the,https://www.youtube.com/watch?v=NgHTsoMMBxk.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/NgHTsoMMBxk.en.vtt
4434,4434,NgHTsoMMBxk.en,00:06:44.569,00:06:48.800, captain advertising your son here 06 our social people here,https://www.youtube.com/watch?v=NgHTsoMMBxk.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/NgHTsoMMBxk.en.vtt
4459,4459,NgHTsoMMBxk.en,00:09:07.060,00:09:12.280, of people like in the pt government back there that the best known case was the,https://www.youtube.com/watch?v=NgHTsoMMBxk.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/NgHTsoMMBxk.en.vtt
4505,4505,NgHTsoMMBxk.en,00:13:15.100,00:13:19.390, make a record with fraud lipsticks because we can even captain,https://www.youtube.com/watch?v=NgHTsoMMBxk.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/NgHTsoMMBxk.en.vtt
4508,4508,NgHTsoMMBxk.en,00:13:29.140,00:13:34.540," right, as in the case of captain fraud, we made a balance of",https://www.youtube.com/watch?v=NgHTsoMMBxk.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/NgHTsoMMBxk.en.vtt
4572,4572,NgHTsoMMBxk.en,00:18:38.280,00:18:43.470, Brazil just did the same now via defense media and via my relations,https://www.youtube.com/watch?v=NgHTsoMMBxk.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/NgHTsoMMBxk.en.vtt
4577,4577,NgHTsoMMBxk.en,00:19:04.920,00:19:08.580, your cool fishing captain I want to know the following already have your fisherman's license,https://www.youtube.com/watch?v=NgHTsoMMBxk.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/NgHTsoMMBxk.en.vtt
4585,4585,NgHTsoMMBxk.en,00:19:43.110,00:19:47.400, amateur pay 60 reais a year captain already has the love card,https://www.youtube.com/watch?v=NgHTsoMMBxk.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/NgHTsoMMBxk.en.vtt
4643,4643,NgHTsoMMBxk.en,00:24:49.100,00:24:58.730, decided to accept the proposal of the tse that complied with the 2017 law and approved two,https://www.youtube.com/watch?v=NgHTsoMMBxk.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/NgHTsoMMBxk.en.vtt
4807,4807,NgHTsoMMBxk.en,00:38:55.440,00:38:59.820, is doing an exceptional job there is the ministry that can even a short time,https://www.youtube.com/watch?v=NgHTsoMMBxk.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/NgHTsoMMBxk.en.vtt
4882,4882,_3fFNbEbWpI.en,00:02:51.300,00:02:57.120," and this media gossip here as it is I didn't see his page, he's doing a campaign",https://www.youtube.com/watch?v=_3fFNbEbWpI.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/_3fFNbEbWpI.en.vtt
4997,4997,_3fFNbEbWpI.en,00:13:20.030,00:13:28.370, and already for three days right your presence in the media national newspaper Folha Estado,https://www.youtube.com/watch?v=_3fFNbEbWpI.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/_3fFNbEbWpI.en.vtt
4998,4998,_3fFNbEbWpI.en,00:13:28.370,00:13:34.660, globe I think that practically almost all Brazilian media I shot,https://www.youtube.com/watch?v=_3fFNbEbWpI.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/_3fFNbEbWpI.en.vtt
5043,5043,_3fFNbEbWpI.en,00:17:22.140,00:17:27.450, rotten media that we have a part of the family because we have attack time,https://www.youtube.com/watch?v=_3fFNbEbWpI.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/_3fFNbEbWpI.en.vtt
5045,5045,_3fFNbEbWpI.en,00:17:30.720,00:17:37.110, I will not change I am not attacking the Brazilian media you guys so important,https://www.youtube.com/watch?v=_3fFNbEbWpI.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/_3fFNbEbWpI.en.vtt
5050,5050,_3fFNbEbWpI.en,00:17:56.220,00:18:01.740, Folha de São Paulo newspaper or in the ad there the newspaper that only all the time,https://www.youtube.com/watch?v=_3fFNbEbWpI.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/_3fFNbEbWpI.en.vtt
5054,5054,_3fFNbEbWpI.en,00:18:16.260,00:18:21.120, companies that are exempt speak the truth you only helping brazil now keep,https://www.youtube.com/watch?v=_3fFNbEbWpI.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/_3fFNbEbWpI.en.vtt
5072,5072,_3fFNbEbWpI.en,00:19:41.169,00:19:45.700, we have social media costs is a machine in front of me here,https://www.youtube.com/watch?v=_3fFNbEbWpI.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/_3fFNbEbWpI.en.vtt
5177,5177,_3fFNbEbWpI.en,00:28:38.740,00:28:43.299, we cannot poison ourselves with this rotten media that we have there with a great,https://www.youtube.com/watch?v=_3fFNbEbWpI.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/_3fFNbEbWpI.en.vtt
5188,5188,_3fFNbEbWpI.en,00:29:34.560,00:29:38.970, the media doesn’t make it as a rule not all but as a rule doesn’t make the matter serious,https://www.youtube.com/watch?v=_3fFNbEbWpI.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/_3fFNbEbWpI.en.vtt
5210,5210,_3fFNbEbWpI.en,00:31:23.480,00:31:29.450, very rare exceptions the dollar is also valuing the whole world and brazil the,https://www.youtube.com/watch?v=_3fFNbEbWpI.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/_3fFNbEbWpI.en.vtt
5376,5376,7A77t4iM-vQ.en,00:12:32.210,00:12:36.080, concept of self-defense but so far doing something broader and,https://www.youtube.com/watch?v=7A77t4iM-vQ.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/7A77t4iM-vQ.en.vtt
5381,5381,7A77t4iM-vQ.en,00:12:54.830,00:13:02.000, make it very clear it was only paulo born in 1990 the pt was there with the farc forces,https://www.youtube.com/watch?v=7A77t4iM-vQ.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/7A77t4iM-vQ.en.vtt
5396,5396,7A77t4iM-vQ.en,00:14:24.990,00:14:29.340, sidnei that the major I am the major captain who was in the,https://www.youtube.com/watch?v=7A77t4iM-vQ.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/7A77t4iM-vQ.en.vtt
5423,5423,7A77t4iM-vQ.en,00:16:48.359,00:16:54.869, the question of the cause of home ownership we put in the 16th and that it is optional to complain,https://www.youtube.com/watch?v=7A77t4iM-vQ.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/7A77t4iM-vQ.en.vtt
5431,5431,7A77t4iM-vQ.en,00:17:31.230,00:17:37.159, have less already know how much will help I remember the time of lieutenant captain,https://www.youtube.com/watch?v=7A77t4iM-vQ.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/7A77t4iM-vQ.en.vtt
5433,5433,7A77t4iM-vQ.en,00:17:43.590,00:17:47.100, in the domestic budget was very welcome as a captain in the army imagine,https://www.youtube.com/watch?v=7A77t4iM-vQ.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/7A77t4iM-vQ.en.vtt
